"nationality","response","year"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
"Austria","non-atheist","2005"
